,Synset,Tipo,Info
17555,01312215-a,slv:lemma,obljuden
17556,01312261-v,slv:lemma,izkopati
17557,01312739-a,slv:lemma,brezljuden
17558,01312739-a,slv:lemma,nenaseljen
17559,01312739-a,slv:lemma,neobljuden
17560,01312739-a,slv:lemma,neposeljen
17561,01312739-a,slv:lemma,opustel
17562,01313004-a,slv:lemma,brezljuden
17563,01313004-a,slv:lemma,izumrl
17564,01313004-a,slv:lemma,opustel
17565,01313004-a,slv:lemma,zapuščen
17566,01313093-n,slv:lemma,živalsko kraljestvo
17567,01313346-a,slv:lemma,neoddan
17568,01313346-a,slv:lemma,nezaseden
17569,01313346-a,slv:lemma,prazen
17570,01313525-a,slv:lemma,nenaseljen
17571,01313649-a,slv:lemma,samoten
17572,01313649-a,slv:lemma,zapuščen
17573,01313923-v,slv:lemma,izkopati
17574,01313929-a,slv:lemma,deden
17575,01313929-a,slv:lemma,nasledstven
17576,01313929-a,slv:lemma,podedljiv
17577,01314145-n,slv:lemma,prenašalec
17578,01314197-a,slv:lemma,deden
17579,01314197-a,slv:lemma,patrimonialen
17580,01314388-n,slv:lemma,škodljivec
17581,01314537-a,slv:lemma,deden
17582,01314537-a,slv:lemma,nalezljiv
17583,01314537-a,slv:lemma,prenosen
17584,01315339-a,slv:lemma,rojena
17585,01315613-v,slv:lemma,iskati
17586,01315670-a,slv:lemma,pridobljen
17587,01315844-a,slv:lemma,kongenitalen
17588,01315844-a,slv:lemma,prirojen
17589,01316401-v,slv:lemma,loviti
17590,01316619-v,slv:lemma,zbirati
17591,01316619-v,slv:lemma,zbrati
17592,01316808-a,slv:lemma,pridušen
17593,01316808-a,slv:lemma,zadavljen
17594,01316949-n,slv:lemma,delovna žival
17595,01317012-a,slv:lemma,naraven
17596,01317064-v,slv:lemma,hoteti
17597,01317064-v,slv:lemma,potrebovati
17598,01317089-n,slv:lemma,tovorna žival
17599,01317391-n,slv:lemma,tovorna živina
17600,01317424-v,slv:lemma,zaslediti
17601,01317533-v,slv:lemma,loviti
17602,01317533-v,slv:lemma,preganjati
17603,01317541-n,slv:lemma,domača žival
17604,01317678-a,slv:lemma,injekcijski
17605,01317723-v,slv:lemma,preiskati
17606,01317723-v,slv:lemma,preiskovati
17607,01317954-a,slv:lemma,oškodovan
17608,01317954-a,slv:lemma,poškodovan
17609,01317954-a,slv:lemma,ranjen
17610,01317954-a,slv:lemma,razžaljen
17611,01318223-v,slv:lemma,poskakovati
17612,01318381-n,slv:lemma,glava
17613,01318381-n,slv:exe,"slv:exŠe do leta 1965 so v spodnjem delu Čezsoče kmetje imeli okrog 75 glav goveje živine, kot kaže, pa je zaslužek boljši v industriji in turizmu kot pa v kmetijstvu, čeprav je v Čezsoči veliko ravnih površin."
17614,01318741-a,slv:lemma,ranjen
17615,01318937-a,slv:lemma,raztrgan
17616,01319049-v,slv:lemma,brskati
17617,01319049-v,slv:lemma,preiskovati
17618,01319061-a,slv:lemma,surov
17619,01319182-a,slv:lemma,cel
17620,01319182-a,slv:lemma,intakten
17621,01319182-a,slv:lemma,nepoškodovan
17622,01319182-a,slv:lemma,neranjen
17623,01319193-v,slv:lemma,brskati
17624,01319193-v,slv:lemma,preiskati
17625,01319193-v,slv:lemma,preiskovati
17626,01319339-n,slv:lemma,jelen
17627,01319346-v,slv:lemma,ribariti
17628,01319434-a,slv:lemma,neokrnjen
17629,01319685-n,slv:lemma,prilov
17630,01319712-a,slv:lemma,cel
17631,01319712-a,slv:lemma,intakten
17632,01319712-a,slv:lemma,nedotaknjen
17633,01319712-a,slv:lemma,neokrnjen
17634,01319712-a,slv:lemma,nepoškodovan
17635,01319712-a,slv:lemma,neranjen
17636,01319738-v,slv:lemma,rezati
17637,01319807-a,slv:lemma,neranjen
17638,01319874-a,slv:lemma,nedolžen
17639,01319874-a,slv:lemma,neškodljiv
17640,01320009-v,slv:lemma,nabirati
17641,01320009-v,slv:lemma,paberkovati
17642,01320009-v,slv:lemma,požeti
17643,01320009-v,slv:lemma,žeti
17644,01320184-a,slv:lemma,jasen
17645,01320474-a,slv:lemma,oproščen
17646,01320705-a,slv:lemma,brezgrajen
17647,01320705-a,slv:lemma,brezhiben
17648,01320705-a,slv:lemma,nedolžen
17649,01320705-a,slv:lemma,nekriv
17650,01320705-a,slv:lemma,neomadeževan
17651,01320705-a,slv:lemma,neoporečen
17652,01320872-n,slv:lemma,samica
17653,01320988-a,slv:lemma,kazniv
17654,01320988-a,slv:lemma,kriv
17655,01321002-v,slv:lemma,obrezati
17656,01321002-v,slv:lemma,obrezovati
17657,01321002-v,slv:lemma,oklestiti
17658,01321002-v,slv:lemma,prirezati
17659,01321123-n,slv:lemma,samica
17660,01321230-n,slv:lemma,samec
17661,01321529-a,slv:lemma,hudodelski
17662,01321529-a,slv:lemma,kazniv
17663,01321529-a,slv:lemma,kriv
17664,01321579-n,slv:lemma,mladič
17665,01321579-n,slv:lemma,mladiček
17666,01321770-n,slv:lemma,sirota
17667,01321854-n,slv:lemma,mladič sesalca
17668,01322044-a,slv:lemma,obremenilen
17669,01322044-a,slv:lemma,odgovoren
17670,01322044-a,slv:lemma,tožljiv
17671,01322221-n,slv:lemma,mladič
17672,01322221-n,slv:exe,"slv:exO jeziku vemo, da je otrok človekovih misli, in o mislih drži, da so poosebljena svoboda."
17673,01322323-a,slv:lemma,kazenski
17674,01322323-a,slv:lemma,kriminalen
17675,01322343-n,slv:lemma,psiček
17676,01322343-n,slv:lemma,mladič
17677,01322508-n,slv:lemma,volčič
17678,01322604-n,slv:lemma,kužek
17679,01322604-n,slv:lemma,psiček
17680,01322621-a,slv:lemma,kazniv
17681,01322846-a,slv:lemma,kazniv
17682,01322854-v,slv:lemma,klati
17683,01322854-v,slv:lemma,pobiti
17684,01322854-v,slv:lemma,umoriti
17685,01322854-v,slv:lemma,zaklati
17686,01323155-n,slv:lemma,mladič
17687,01323449-a,slv:lemma,informativen
17688,01323449-a,slv:lemma,instruktiven
17689,01323449-a,slv:lemma,poučen
17690,01323493-n,slv:lemma,samica
17691,01323518-v,slv:lemma,kamnati
17692,01323781-n,slv:lemma,velikan
17693,01323781-n,slv:lemma,orjak
17694,01323815-a,slv:lemma,pojasnilen
17695,01323815-a,slv:lemma,pojasnjevalen
17696,01323958-v,slv:lemma,ubiti
17697,01323958-v,slv:lemma,zaklati
17698,01324019-n,slv:lemma,živalca
17699,01324131-a,slv:lemma,didaktičen
17700,01324424-a,slv:lemma,vzgojen
17701,01324431-n,slv:lemma,mesojedec
17702,01324565-a,slv:lemma,izobraževalen
17703,01324565-a,slv:lemma,vzgojen
17704,01324610-n,slv:lemma,rastlinojed
17705,01324610-n,slv:lemma,rastlinojedec
17706,01324610-n,slv:lemma,travojedec
17707,01324683-a,slv:lemma,pojasnilen
17708,01324683-a,slv:lemma,pojasnjevalen
17709,01325017-a,slv:lemma,prevajalen
17710,01325017-a,slv:lemma,razlagalen
17711,01325417-n,slv:lemma,rog
