,Synset,Tipo,Info
155,00033615-n,eus:lemma,neurri
156,00033615-n,eus:lemma,zenbatasun
157,00034115-v,eus:lemma,txalo jo
158,00034115-v,eus:lemma,txalotu
159,00034213-n,eus:lemma,fenomeno
160,00034213-n,eus:lemma,gertakari
161,00034479-n,eus:lemma,gauza
162,00034479-n,eus:lemma,zerbait
163,00034574-n,eus:lemma,on egite
164,00034574-n,eus:lemma,ontasun
165,00035189-n,eus:lemma,gauzatze
166,00035189-n,eus:lemma,lortze
167,00035259-v,eus:lemma,dutxatu
168,00035758-v,eus:lemma,apaindu
169,00035758-v,eus:lemma,garbitu
170,00035758-v,eus:lemma,txukundu
171,00036362-v,eus:lemma,garbitu
172,00036762-n,eus:lemma,balentria
173,00036780-v,eus:lemma,garbitu
174,00036932-v,eus:lemma,xaboitu
175,00037006-n,eus:lemma,maisulan
176,00037138-v,eus:lemma,ahoa garbitu
177,00037138-v,eus:lemma,irakuzi
178,00037138-v,eus:lemma,xafarratu
179,00037298-v,eus:lemma,bizarra egin
180,00037298-v,eus:lemma,bizarra kendu
181,00037396-n,eus:lemma,egin
182,00037396-n,eus:lemma,egintza
183,00037396-n,eus:lemma,ekintza
184,00037919-v,eus:lemma,bainatu
185,00037919-v,eus:lemma,busti
186,00037919-v,eus:lemma,ureztatu
187,00038262-n,eus:lemma,bide
188,00038365-v,eus:lemma,ilea apaindu
189,00038365-v,eus:lemma,orraztu
190,00038849-v,eus:lemma,apaindu
191,00038849-v,eus:lemma,dotoretu
192,00038849-v,eus:lemma,pinpirindu
193,00038849-v,eus:lemma,txukundu
194,00039021-n,eus:lemma,elkarrekintza
195,00039021-n,eus:lemma,elkarreragin
196,00039121-v,eus:lemma,moztu
197,00039211-n,eus:lemma,elkarrekintza
198,00039211-n,eus:lemma,elkarreragin
199,00039297-n,eus:lemma,harreman
200,00039488-v,eus:lemma,izurtu
201,00039488-v,eus:lemma,kizkurtu
202,00040152-n,eus:lemma,hartu-eman
203,00040353-v,eus:lemma,apaindu
204,00040353-v,eus:lemma,dotoretu
205,00040353-v,eus:lemma,txukundu
206,00040420-n,eus:lemma,elkarrekikotasun
207,00040804-n,eus:lemma,tratu
208,00040962-n,eus:lemma,harremanak
209,00041188-n,eus:lemma,jokatze
210,00041188-n,eus:lemma,jolaste
211,00041468-n,eus:lemma,jolasaldi
212,00041468-n,eus:lemma,jolaste
213,00041554-v,eus:lemma,makilatu
