,Synset,Tipo,Info
161,00013662-a,glg:lemma,tanxíbel
162,00013887-a,glg:lemma,abondoso
163,00013887-a,glg:lemma,abundante
164,00013887-a,glg:lemma,de abondo
165,00014014-r,glg:lemma,desvantaxosamente
166,00014014-r,glg:lemma,mal
167,00014034-v,glg:lemma,axitar
168,00014034-v,glg:lemma,sacudir
169,00014034-v,glg:lemma,tremer
170,00014201-v,glg:lemma,estremecerse
171,00014285-r,glg:lemma,considerabelmente
172,00014285-r,glg:lemma,considerablemente
173,00014285-r,glg:lemma,moi
174,00014285-r,glg:lemma,substancialmente
175,00014405-v,glg:lemma,acougar
176,00014405-v,glg:lemma,descansar
177,00014405-v,glg:lemma,pousar
178,00014405-v,glg:lemma,repousar
179,00014490-a,glg:lemma,abondoso
180,00014490-a,glg:lemma,abundante
181,00014490-a,glg:lemma,copioso
182,00014490-a,glg:lemma,cuantioso
183,00014490-a,glg:lemma,pingüe
184,00014549-v,glg:lemma,estar activo
185,00014549-v,glg:lemma,moverse
186,00014742-v,glg:lemma,durmir
187,00015097-a,glg:lemma,doado
188,00015097-a,glg:lemma,fácil
189,00015135-r,glg:lemma,ben
190,00015135-r,glg:lemma,moi
191,00015368-r,glg:lemma,satisfactoriamente
192,00015388-n,glg:lemma,animal
193,00015388-n,glg:lemma,besta
194,00015388-n,glg:lemma,criatura
195,00015388-n,glg:lemma,fauna
196,00015471-r,glg:lemma,ben
197,00015713-v,glg:lemma,quedar durmido
198,00015720-a,glg:lemma,repleto
199,00015854-a,glg:lemma,abondoso
200,00015854-a,glg:lemma,abundante
201,00015860-r,glg:lemma,prosperamente
202,00015953-r,glg:lemma,gravemente
203,00015953-r,glg:lemma,seriamente
204,00015953-r,glg:lemma,severamente
205,00016350-a,glg:lemma,cheo
206,00016647-a,glg:lemma,verde
207,00016702-v,glg:lemma,cabecear
208,00016702-v,glg:lemma,cotelear
209,00016702-v,glg:lemma,monear
210,00016702-v,glg:lemma,moquear
211,00016702-v,glg:lemma,topenear
212,00016702-v,glg:lemma,toquear
213,00016702-v,glg:lemma,toquenear
214,00016756-a,glg:lemma,escaso
215,00016950-r,glg:lemma,mal
216,00017024-a,glg:lemma,raro
217,00017186-a,glg:lemma,escaso
218,00017222-n,glg:lemma,flora
219,00017222-n,glg:lemma,planta
220,00017222-n,glg:lemma,vexetal
221,00017282-v,glg:lemma,adormecer
222,00017282-v,glg:lemma,durmir
223,00017282-v,glg:lemma,pechar os ollos
224,00017282-v,glg:lemma,pecharse os ollos
225,00017352-a,glg:lemma,maltratado
226,00017445-r,glg:lemma,incluso
227,00017445-r,glg:lemma,mesmo
228,00017445-r,glg:lemma,sequera
229,00017639-r,glg:lemma,aínda
230,00017639-r,glg:lemma,incluso
231,00017688-a,glg:lemma,non maltratado
232,00017782-a,glg:lemma,aceptable
233,00017782-a,glg:lemma,aceptábel
234,00017865-v,glg:lemma,deitarse
235,00017865-v,glg:lemma,ir para a cama
236,00017865-v,glg:lemma,retirarse
237,00018043-r,glg:lemma,aínda
238,00018043-r,glg:lemma,aínda con
239,00018043-r,glg:lemma,incluso
240,00018043-r,glg:lemma,mesmo
241,00018158-v,glg:lemma,alpeirar
242,00018158-v,glg:lemma,erguerse
