,Synset,Tipo,Info
193,09824609-n,lemma,autoritet
194,14001031-n,lemma,sjølvstende
195,00811375-v,lemma,unngå
196,13268146-n,lemma,pris
197,02764614-n,lemma,akse
198,09827683-n,lemma,baby
199,09827683-n,lemma,spedbarn
200,04059701-n,lemma,bakside
201,05588174-n,lemma,ryggrad
202,02556817-v,lemma,støtte
203,04921417-n,lemma,bakgrunn
204,05933834-n,lemma,bakgrunn
205,14513259-n,lemma,samanheng
206,07670433-n,lemma,bacon
207,02773838-n,lemma,koffert
208,02774152-n,lemma,veske
209,01663749-v,lemma,bake
210,05076827-n,lemma,balanse
211,13408980-n,lemma,balanse
212,14002279-n,lemma,balanse
213,02673134-v,lemma,balansere
214,02777734-n,lemma,balkong
215,02778669-n,lemma,ball
216,02778669-n,lemma,klatt
217,08253268-n,lemma,ball
218,13899404-n,lemma,kule
219,02782329-n,lemma,ballong
220,06470922-n,lemma,røystesetel
221,06470922-n,lemma,stemmesetel
222,06542047-n,lemma,forbod
223,07753592-n,lemma,banan
224,04092609-n,lemma,ring
225,08249038-n,lemma,band
226,07376257-n,lemma,brak
227,08420278-n,lemma,bank
228,01186397-n,lemma,konkurs
229,02796995-n,lemma,bar
230,02790154-n,lemma,barre
231,02503803-v,lemma,forvise
232,02259829-v,lemma,kjøpslå
233,13162297-n,lemma,bark
234,01047745-v,lemma,bjeffe
235,01047745-v,lemma,gøy
236,02795169-n,lemma,tønne
237,02795528-n,lemma,løp
238,09214581-n,lemma,skjerming
239,02797692-n,lemma,fot
240,04553920-n,lemma,kum
241,05793554-n,lemma,grunnlag
242,02801938-n,lemma,korg
243,00480993-n,lemma,basketball
244,02139199-n,lemma,flaggermus
245,02808440-n,lemma,badekar
246,02808440-n,lemma,kar
247,02808440-n,lemma,karbad
248,02807731-n,lemma,do
249,02807731-n,lemma,toalett
250,02807731-n,lemma,wc
251,02810471-n,lemma,batteri
252,00953559-n,lemma,slag
253,08506641-n,lemma,slagmark
254,09215664-n,lemma,bukt
255,09217230-n,lemma,strand
256,02815950-n,lemma,bjelke
257,11428023-n,lemma,lysstråle
258,11428023-n,lemma,stråle
259,07724943-n,lemma,bønne
260,02131653-n,lemma,bamse
261,02131653-n,lemma,bjørn
262,01432601-v,lemma,bere
263,05261566-n,lemma,skjegg
264,01101913-v,lemma,slå
265,01398919-v,lemma,slå
266,02626604-v,lemma,bli
267,02626604-v,lemma,verte
268,02818832-n,lemma,seng
269,02818832-n,lemma,slede
270,02819474-n,lemma,bed
271,02821627-n,lemma,soverom
272,02206856-n,lemma,bie
273,07663592-n,lemma,okse
274,07886849-n,lemma,humle
275,07886849-n,lemma,mjød
276,07886849-n,lemma,øl
277,02270815-v,lemma,tigge
278,00348746-v,lemma,byrje
279,00348746-v,lemma,starte
280,05868051-n,lemma,byrjing
281,05868051-n,lemma,start
282,01220984-n,lemma,åtferd
283,01220984-n,lemma,framferd
284,01220984-n,lemma,oppførsel
285,01571354-v,lemma,halshogge
286,03222516-n,lemma,klokke
287,05556943-n,lemma,buk
288,02301680-v,lemma,høyre til
289,02827606-n,lemma,belte
290,02828884-n,lemma,benk
291,04600486-n,lemma,benk
292,01280488-v,lemma,bøye
293,07742704-n,lemma,bær
294,00506658-n,lemma,veddemål
295,06431740-n,lemma,bibel
296,03790512-n,lemma,motorsykkel
297,01758308-n,lemma,nebb
298,02839910-n,lemma,bøtte
299,01303242-v,lemma,binde
300,06515827-n,lemma,biografi
301,01503061-n,lemma,fugl
302,15250178-n,lemma,fødselsdag
303,07635155-n,lemma,kjeks
304,09857200-n,lemma,biskop
305,09857200-n,lemma,bisp
306,02083672-n,lemma,tispe
307,09982873-n,lemma,kjeftesmelle
308,09982873-n,lemma,kjerring
309,09982873-n,lemma,rivjern
310,14297870-n,lemma,stikk
311,01445932-v,lemma,bite
312,02848216-n,lemma,blad
313,00842538-v,lemma,bebreide
314,00842538-v,lemma,klandre
315,00842772-v,lemma,kritisere
316,07408171-n,lemma,eksplosjon
317,00074834-v,lemma,blø
318,08642145-n,lemma,kvartal
319,02557199-v,lemma,blokkere
320,05399847-n,lemma,blod
321,01173038-n,lemma,slag
322,03594734-n,lemma,jeans
323,02857023-n,lemma,brett
324,08322981-n,lemma,styre
325,15101854-n,lemma,planke
