,Synset,Tipo,Info
190,06729499-n,lemma,påstand
191,00156101-a,lemma,påståelig
192,00874067-n,lemma,vurdering
193,05733583-n,lemma,taksering
194,00796586-n,lemma,oppgave
195,08049401-n,lemma,ansamling
196,08049401-n,lemma,forening
197,08049401-n,lemma,klubb
198,08049401-n,lemma,lag
199,00632236-v,lemma,anta
200,06753800-n,lemma,antakelse
201,06753800-n,lemma,hypotese
202,06753800-n,lemma,overslag
203,04071102-n,lemma,asyl
204,09820263-n,lemma,atlet
205,09210604-n,lemma,atmosfære
206,14524849-n,lemma,atmosfære
207,14619225-n,lemma,atom
208,02273293-v,lemma,beslaglegge
209,07545161-n,lemma,affeksjon
210,07545161-n,lemma,hengivenhet
211,07545161-n,lemma,trofasthet
212,00972621-n,lemma,angrep
213,01220619-n,lemma,angrep
214,03686130-n,lemma,loft
215,06193203-n,lemma,innstilling
216,01807882-v,lemma,tiltrekke
217,06615561-n,lemma,atspredelse
218,06615561-n,lemma,forlystelse
219,06615561-n,lemma,moro
220,00092366-n,lemma,auksjon
221,08221897-n,lemma,publikum
222,09823502-n,lemma,tante
223,02473981-v,lemma,autorisere
224,09824609-n,lemma,autoritet
225,00181476-a,lemma,automatisk
226,14001031-n,lemma,selvstendighet
227,00183053-a,lemma,tilgjengelig
228,00811375-v,lemma,unngå
229,00186616-a,lemma,våken
230,13268146-n,lemma,pris
231,01977155-a,lemma,oppmerksom
232,01140514-a,lemma,klønete
233,02764614-n,lemma,akse
234,09827683-n,lemma,baby
235,09827683-n,lemma,spedbarn
236,04059701-n,lemma,bakside
237,05588174-n,lemma,ryggrad
238,02556817-v,lemma,støtte
239,04921417-n,lemma,bakgrunn
240,05933834-n,lemma,bakgrunn
241,14513259-n,lemma,sammenheng
242,07670433-n,lemma,bacon
243,01131803-a,lemma,dårlig
244,02345713-a,lemma,dårlig
245,01069283-a,lemma,dårlig
246,02773838-n,lemma,koffert
247,02774152-n,lemma,veske
248,01663749-v,lemma,bake
249,05076827-n,lemma,balanse
250,13408980-n,lemma,balanse
251,14002279-n,lemma,balanse
252,02673134-v,lemma,balansere
253,02777734-n,lemma,balkong
254,00210848-a,lemma,skallet
255,02778669-n,lemma,ball
256,02778669-n,lemma,klatt
257,08253268-n,lemma,ball
258,13899404-n,lemma,kule
259,00528667-n,lemma,ballet
260,02782329-n,lemma,ballong
261,06470922-n,lemma,stemmeseddel
262,06542047-n,lemma,forbud
263,02504017-v,lemma,utstøte
264,07753592-n,lemma,banan
265,04092609-n,lemma,fingerring
266,04092609-n,lemma,ring
