,Synset,Tipo,Info
245,08521267-n,slk:lemma,nebo
246,15143477-n,slk:lemma,koniec
247,00995647-s,slk:lemma,nepriaznivý
248,02163602-s,slk:lemma,pozoruhodný
249,01635432-v,slk:lemma,zviditeľňovať
250,05000537-n,slk:lemma,obezita
251,00422168-s,slk:lemma,olejový
252,03961070-n,slk:lemma,kus skla
253,00674732-s,slk:lemma,domáci
254,09967063-n,slk:lemma,kozmetik
255,15141059-n,slk:lemma,dni (života)
256,06142861-n,slk:lemma,poznávacia veda
257,04233027-n,slk:lemma,oblohová plachta
258,01580467-v,slk:lemma,uzavrieť
259,04509171-n,slk:lemma,dámska spodná bielizeň
260,09998101-n,slk:lemma,luhár
261,01869196-v,slk:lemma,ísť nebadane
262,02632940-v,slk:lemma,zahŕňať
263,06314144-n,slk:lemma,veta
264,00268112-n,slk:lemma,kontrola
265,00064504-n,slk:lemma,trhák
266,02516148-s,slk:lemma,očný
267,06814870-n,slk:lemma,hudobný záznam
268,02677231-a,slk:lemma,podobný krabovi
269,01434278-v,slk:lemma,odviesť
270,00622384-v,slk:lemma,popliesť
271,02465519-s,slk:lemma,čestný
272,02663141-v,slk:lemma,vyvrátiť
273,00231567-n,slk:lemma,anulovať
274,04635104-n,slk:lemma,energickosť
275,00027167-n,slk:lemma,lokalita
276,09619824-n,slk:lemma,individualista
277,02071782-s,slk:lemma,spriaznený
278,14058934-n,slk:lemma,porucha hmatu
279,00397010-n,slk:lemma,cenzurovanie
280,12708654-n,slk:lemma,horký pomaranč
281,00334186-v,slk:lemma,polámať sa
282,14476290-n,slk:lemma,nešťastie
283,05207130-n,slk:lemma,nespôsobilosť
284,02297142-v,slk:lemma,ponúkať
285,06723635-n,slk:lemma,oprava
286,02835654-a,slk:lemma,zvyškový
287,00664276-v,slk:lemma,autentifikovať
288,02704617-v,slk:lemma,vážiť
289,06773434-n,slk:lemma,pakt
290,00089324-v,slk:lemma,dezinfikovať
291,00220869-v,slk:lemma,zosilniť
292,00138611-r,slk:lemma,možno
293,01948958-s,slk:lemma,krehký
294,01041968-n,slk:lemma,modlitba
295,01108627-v,slk:lemma,potláčať
296,00252019-v,slk:lemma,vyvinúť sa
297,04097527-n,slk:lemma,povrch cesty
298,00155298-n,slk:lemma,vyvrátenie
299,14802450-n,slk:lemma,oceľ
300,09712448-n,slk:lemma,Haiťan
301,00066146-s,slk:lemma,odvážny
302,13509196-n,slk:lemma,zmenšenie
303,00601822-v,slk:lemma,venovať sa
304,07753592-n,slk:lemma,banán
305,02294179-v,slk:lemma,požívať s niekým
306,00964694-v,slk:lemma,diskutovať
307,00180756-r,slk:lemma,stranou
308,06372680-n,slk:lemma,mýtus
309,01552519-v,slk:lemma,rezať
310,00387897-n,slk:lemma,zárez
311,06691684-n,slk:lemma,nadšené prijatie
312,03992703-n,slk:lemma,hrnčiarske výrobky
313,00259755-v,slk:lemma,poškodiť
314,13451204-n,slk:lemma,súbežná operácia
315,02131942-n,slk:lemma,rod Ursus
316,14473222-n,slk:lemma,šťastie
317,00719442-s,slk:lemma,rozmarný
318,03834604-n,slk:lemma,nukleárna zbraň
319,00112843-r,slk:lemma,od základu
320,00311809-n,slk:lemma,vychádzka
321,06492664-n,slk:lemma,burzový lístok
322,05614175-n,slk:lemma,úsudok
323,00229605-v,slk:lemma,pozdvihovať
324,00348247-r,slk:lemma,veselo
325,05554405-n,slk:lemma,prsník
326,02526124-s,slk:lemma,nezdolateľný
327,09029457-n,slk:lemma,Sudánska republika
328,05517578-n,slk:lemma,cysta
329,15238570-n,slk:lemma,hlavná sezóna
330,02213690-v,slk:lemma,odopierať
331,13881175-n,slk:lemma,rovnobežník
332,14460974-n,slk:lemma,úplnosť
333,00753973-n,slk:lemma,podvod
334,07969695-n,slk:lemma,klan
335,09418059-n,slk:lemma,Russian River
336,00538891-s,slk:lemma,rastúci v strapcoch
337,00658052-v,slk:lemma,stanoviť
338,00552815-v,slk:lemma,rozpadávať sa
339,00157528-r,slk:lemma,celkom
340,09135590-n,slk:lemma,Gettysburg malé mesto v južnej Pennsylvánii
341,07227406-n,slk:lemma,ubezpečenie
342,00896555-a,slk:lemma,jednovýznamový
343,01133825-v,slk:lemma,odpáliť
344,00202445-v,slk:lemma,krotiť
345,04842993-n,slk:lemma,vnímavosť
346,08409617-n,slk:lemma,gymnázium
347,00746718-v,slk:lemma,veliť
348,03264136-n,slk:lemma,hrana
349,03017428-n,slk:lemma,komín
350,02081114-s,slk:lemma,OK
351,06526619-n,slk:lemma,výsada
352,08121301-n,slk:lemma,hasiči
353,00552815-v,slk:lemma,rozložiť sa
354,00945853-v,slk:lemma,vymenúvať
355,14059928-n,slk:lemma,porucha žliaz
356,09078231-n,slk:lemma,Hawaii
357,14436875-n,slk:lemma,česť
358,09908678-n,slk:lemma,podomový obchodník
359,00411570-r,slk:lemma,vôbec nie
360,02083863-n,slk:lemma,rod psy
361,01111028-v,slk:lemma,prebojovávať sa
362,02295550-v,slk:lemma,zdieľať
363,02477135-v,slk:lemma,oslobodiť z otroctva
364,02165432-s,slk:lemma,plytký
365,09377315-n,slk:lemma,Ohio
366,01901186-s,slk:lemma,meškajúci
367,09856401-n,slk:lemma,milovník vtáctva
368,02066939-v,slk:lemma,vliať sa
369,08593924-n,slk:lemma,čiara
370,03579355-n,slk:lemma,dekorácia
371,00217773-n,slk:lemma,skaza
372,01207527-v,slk:lemma,štúrať sa
373,01826498-v,slk:lemma,mať radšej
374,01022785-s,slk:lemma,pružný
375,00066025-v,slk:lemma,poplakávať
376,01340439-v,slk:lemma,upevňovať
377,01091427-v,slk:lemma,hájiť sa
378,00570322-s,slk:lemma,neprekonateľný
