,Synset,Tipo,Info
387,00340715-r,lit:lemma,nekintamai
388,07644382-n,lit:lemma,paukštiena
389,09393605-n,lit:lemma,laukas
390,09005273-n,lit:lemma,Chabarovsko kraštas
391,01835496-v,lit:lemma,keliauti
392,00624576-s,lit:lemma,didokas
393,02960338-a,lit:lemma,danų
394,00028471-s,lit:lemma,tariamas
395,01234090-n,lit:lemma,nebuvimas
396,07628870-n,lit:lemma,keksas
397,02515001-s,lit:lemma,piktadariškas
398,00252430-n,lit:lemma,valymas
399,03127718-a,lit:lemma,šlapimo
400,14375890-n,lit:lemma,įtampa
401,04404997-n,lit:lemma,filmavimo kamera
402,03863923-n,lit:lemma,išorinis
403,08287844-n,lit:lemma,civilizacija
404,13765624-n,lit:lemma,dėžutė
405,01145359-n,lit:lemma,apribojimas
406,03076708-n,lit:lemma,prekė
407,02623529-v,lit:lemma,darytis
408,01279611-s,lit:lemma,svarbus
409,00349894-s,lit:lemma,galutinis
410,05165745-n,lit:lemma,konstruktyvumas
411,13290676-n,lit:lemma,kompensacija
412,01632066-s,lit:lemma,ginamasis
413,00820976-v,lit:lemma,rodyti
414,01520091-s,lit:lemma,absoliutus
415,03148920-n,lit:lemma,šaligatvio bortelis
416,02515001-s,lit:lemma,nedoras
417,00364787-n,lit:lemma,antplūdis
418,00003826-v,lit:lemma,žagsėti
419,02977438-n,lit:lemma,kasos aparatas
420,01066881-n,lit:lemma,atidėjimas
421,14627820-n,lit:lemma,aliuminis
422,02777734-n,lit:lemma,balkonas
423,00482298-n,lit:lemma,tenisas
424,09426788-n,lit:lemma,jūra
425,01413763-s,lit:lemma,įtikimas
426,10278128-n,lit:lemma,mamytė
427,12123050-n,lit:lemma,miežis
428,00301589-s,lit:lemma,suskaičiuojamas
429,00865007-s,lit:lemma,bedarbis
430,05690916-n,lit:lemma,užtvara
431,07109196-n,lit:lemma,kalba
432,03654576-n,lit:lemma,klešnė
433,01718158-a,lit:lemma,paralelinis
434,03778600-n,lit:lemma,modulis
435,03496749-n,lit:lemma,Harvardo universitetas
436,00795863-v,lit:lemma,neleisti
437,01907258-v,lit:lemma,nusigręžti
438,00052500-n,lit:lemma,nusileidimas
439,04806804-n,lit:lemma,vertingumas
440,13385913-n,lit:lemma,pinigų sistema
441,05928513-n,lit:lemma,interpretacija
442,02465519-s,lit:lemma,patikimas
443,08779504-n,lit:lemma,Suomijos Respublika
444,08738820-n,lit:lemma,Nikaragvos Respublika
445,08900535-n,lit:lemma,Indijos Respublika
446,08642632-n,lit:lemma,dalyvavimas
447,09286630-n,lit:lemma,Gangas
448,00032497-s,lit:lemma,atletinis
449,00444846-n,lit:lemma,nardymas
450,01158064-n,lit:lemma,ėmimas
451,10112591-n,lit:lemma,bičiulis
452,01638962-s,lit:lemma,ilgaamžis
453,08799271-n,lit:lemma,Judėja
454,01430111-a,lit:lemma,logiškas
455,14991712-n,lit:lemma,augalinė medžiaga
456,02565425-s,lit:lemma,pasirengęs
457,15251336-n,lit:lemma,šimtmetis
458,01610261-s,lit:lemma,nepastebėtas
459,08544275-n,lit:lemma,kampas
460,03075191-a,lit:lemma,Irano
461,07543288-n,lit:lemma,meilė
462,05329735-n,lit:lemma,vidaus sekrecijos liauka
463,06642138-n,lit:lemma,žinia
464,04060904-n,lit:lemma,saugykla
465,03027250-n,lit:lemma,kumštelinis griebtuvas
466,00278810-n,lit:lemma,kramtymas
467,00141396-n,lit:lemma,skrodimas
468,12587803-n,lit:lemma,riešutinis kokosas
469,01761871-a,lit:lemma,leistinas
470,00107987-r,lit:lemma,žingsnis po žingsnio
471,04395875-n,lit:lemma,smuklė
472,02075296-n,lit:lemma,mėsėdis gyvūnas
473,01335458-s,lit:lemma,gabus
474,14662574-n,lit:lemma,mineralas
475,00430140-n,lit:lemma,lošimas
476,00035978-s,lit:lemma,judrus
477,05565548-n,lit:lemma,kairė ranka
478,02632838-v,lit:lemma,dingti
479,02696920-a,lit:lemma,civilinis
480,14373582-n,lit:lemma,psichologinė būsena
481,02390724-s,lit:lemma,pašėlęs
482,09288769-n,lit:lemma,milžinas
483,02408977-s,lit:lemma,regioninis
484,00520892-s,lit:lemma,besąlyginis
485,03568818-n,lit:lemma,indukcijos ritė
486,07535532-n,lit:lemma,sielvartas
487,00498387-r,lit:lemma,tarp
488,01326015-n,lit:lemma,skiauterė
489,02336904-s,lit:lemma,varganas
490,06722453-n,lit:lemma,tvirtinimas
491,03717447-n,lit:lemma,liukas
492,00074095-r,lit:lemma,prieš
493,14189837-n,lit:lemma,kraujo užkrėtimas
494,00285092-r,lit:lemma,švariai
495,00798539-v,lit:lemma,atmesti
496,06552639-n,lit:lemma,dovanojimas
497,00373493-s,lit:lemma,vario spalvos
498,00661640-s,lit:lemma,kapotas
499,00594413-a,lit:lemma,tęstinis
500,05284617-n,lit:lemma,stuburo diskas
501,00081591-r,lit:lemma,kas savaitę
502,01981009-s,lit:lemma,geometrinis
503,01774483-s,lit:lemma,nelaidus riebalams
504,05557723-n,lit:lemma,gyvulio papilvis
505,08969291-n,lit:lemma,Marokas
506,02761557-n,lit:lemma,automobilio variklis
507,11425580-n,lit:lemma,atmosferinis reiškinys
508,02960338-a,lit:lemma,daniškas
509,01527420-a,lit:lemma,metališkas
510,03242995-n,lit:lemma,pavara
511,09071690-n,lit:lemma,Florida
512,08578951-n,lit:lemma,getas
513,00414619-r,lit:lemma,neprivalomai
514,08278324-n,lit:lemma,kolegija
515,03571706-n,lit:lemma,rašalo kasetė
516,07429976-n,lit:lemma,invazija
517,01789740-n,lit:lemma,naminis paukštis
518,05154241-n,lit:lemma,nekompetentingumas
519,02113191-s,lit:lemma,higieniškas
520,06634376-n,lit:lemma,informacija
521,01384212-s,lit:lemma,neaprėpiamas
522,01431112-s,lit:lemma,beprasmiškas
523,07557434-n,lit:lemma,valgis
524,02994312-a,lit:lemma,liturginis
525,15290337-n,lit:lemma,laikotarpis
526,00355080-r,lit:lemma,didžiai
527,00679147-a,lit:lemma,sugadintas
528,09386422-n,lit:lemma,dalelė
529,02966972-a,lit:lemma,Argentinos
530,09837088-n,lit:lemma,plėšikas
531,00421875-s,lit:lemma,nešvarus
532,01319874-a,lit:lemma,nekaltas
533,14877585-n,lit:lemma,dujos
534,02765464-v,lit:lemma,absorbuoti
535,00040547-r,lit:lemma,atsitiktinai
536,04776699-n,lit:lemma,nepajudinamumas
537,00193480-s,lit:lemma,gąsdinantis
538,08152787-n,lit:lemma,dvasininkija
539,02863247-a,lit:lemma,mistinis
540,00039318-r,lit:lemma,aiškiai
541,00823884-n,lit:lemma,skiepijimas
542,15152817-n,lit:lemma,branda
543,10444194-n,lit:lemma,poetas
544,01115585-v,lit:lemma,kapituliuoti
545,03892557-n,lit:lemma,pastoriaus namas
546,06084469-n,lit:lemma,chemija
547,00057486-n,lit:lemma,atsitraukimas
548,00024264-n,lit:lemma,požymis
549,03073832-n,lit:lemma,Kolumbijos universitetas
550,10533013-n,lit:lemma,varžovas
551,01246388-s,lit:lemma,priešiškas
552,09263087-n,lit:lemma,Dunojus
553,05898568-n,lit:lemma,planas
554,03499142-n,lit:lemma,liukas
555,00813589-s,lit:lemma,pirmykštis
556,00004475-n,lit:lemma,gyva būtybė
557,01152521-s,lit:lemma,plieno
558,01462882-s,lit:lemma,išrinktasis
559,13327896-n,lit:lemma,finansinė žala
560,03063689-n,lit:lemma,kavinukas
561,00309740-s,lit:lemma,tikras
562,02724417-v,lit:lemma,jungtis
563,01876261-s,lit:lemma,inovacinis
564,00088655-r,lit:lemma,nepasirengus
565,04634833-n,lit:lemma,gyvybingumas
566,14633781-n,lit:lemma,anglies atomas
567,09614684-n,lit:lemma,saugotojas
568,02405805-s,lit:lemma,įtemptas
569,14034177-n,lit:lemma,fizinė būsena
570,01019372-n,lit:lemma,kartojimas
571,06674188-n,lit:lemma,slaptažodis
572,03404251-n,lit:lemma,kailiniai
573,04577769-n,lit:lemma,rimbas
574,01894196-s,lit:lemma,išbandytas
575,04199027-n,lit:lemma,batas
576,01392249-s,lit:lemma,mažutis
577,00080304-r,lit:lemma,drauge
578,01853461-a,lit:lemma,antraeilis
579,09289709-n,lit:lemma,rutulėlis
580,05859991-n,lit:lemma,kartotinis
581,11427241-n,lit:lemma,pašvaistė
582,05785508-n,lit:lemma,apsvarstymas
583,00605128-a,lit:lemma,nepatogus
584,03782190-n,lit:lemma,kontrolės įtaisas
