,Synset,Tipo,Info
190,14769160-n,lemma,aske
191,00153898-a,lemma,skamfuld
192,00755745-v,lemma,forvente
193,05850624-n,lemma,aspekt
194,01229938-n,lemma,forsamling
195,00912001-n,lemma,samling
196,06729499-n,lemma,påstand
197,00156101-a,lemma,påståelig
198,00874067-n,lemma,vurdering
199,00796586-n,lemma,opgave
200,08049401-n,lemma,ansamling
201,08049401-n,lemma,forening
202,08049401-n,lemma,hold
203,08049401-n,lemma,klub
204,00632236-v,lemma,antage
205,06753800-n,lemma,antagelse
206,06753800-n,lemma,hypotese
207,06753800-n,lemma,overslag
208,04071102-n,lemma,asyl
209,09820263-n,lemma,atlet
210,09210604-n,lemma,atmosfære
211,14524849-n,lemma,atmosfære
212,14619225-n,lemma,atom
213,02273293-v,lemma,beslaglægge
214,07545161-n,lemma,affektion
215,07545161-n,lemma,hengivenhed
216,07545161-n,lemma,trofasthed
217,00972621-n,lemma,angreb
218,01220619-n,lemma,angreb
219,03686130-n,lemma,tagetage
220,06193203-n,lemma,indstilling
221,01807882-v,lemma,tiltrække
222,06615561-n,lemma,adspredelse
223,06615561-n,lemma,forlystelse
224,06615561-n,lemma,morskab
225,00092366-n,lemma,auktion
226,08221897-n,lemma,publikum
227,09823502-n,lemma,tante
228,02473981-v,lemma,autorisere
229,09824609-n,lemma,autoritet
230,00181476-a,lemma,automatisk
231,14001031-n,lemma,selvstændighed
232,00183053-a,lemma,tilgængelig
233,00811375-v,lemma,undgå
234,00186616-a,lemma,vågen
235,13268146-n,lemma,pris
236,01977155-a,lemma,opmærksom
237,01140514-a,lemma,akavet
238,02764614-n,lemma,akse
239,09827683-n,lemma,baby
240,09827683-n,lemma,spædbarn
241,04059701-n,lemma,bagside
242,05588174-n,lemma,hvirvelsøjle
243,05588174-n,lemma,rygrad
244,02556817-v,lemma,støtte
245,04921417-n,lemma,baggrund
246,05933834-n,lemma,baggrund
247,14513259-n,lemma,sammenhæng
248,07670433-n,lemma,bacon
249,01131803-a,lemma,dårlig
250,02345713-a,lemma,dårlig
251,01069283-a,lemma,dårlig
252,02773838-n,lemma,kuffert
253,02774152-n,lemma,taske
254,01663749-v,lemma,bage
255,05076827-n,lemma,balance
256,13408980-n,lemma,balance
257,13408980-n,lemma,statusopgørelse
258,14002279-n,lemma,balance
259,02673134-v,lemma,balancere
260,02777734-n,lemma,balkon
261,00210848-a,lemma,skaldet
262,02778669-n,lemma,bold
263,02778669-n,lemma,klat
264,08253268-n,lemma,bal
265,13899404-n,lemma,kugle
266,00528667-n,lemma,ballet
267,02782329-n,lemma,ballon
268,06470922-n,lemma,stemmeseddel
269,06542047-n,lemma,forbud
270,02504017-v,lemma,udstøde
271,07753592-n,lemma,banan
272,04092609-n,lemma,fingerring
273,04092609-n,lemma,ring
274,06260518-n,lemma,frekvensområde
275,08249038-n,lemma,band
276,07376257-n,lemma,brag
277,08420278-n,lemma,bank
278,01186397-n,lemma,konkurs
279,02796995-n,lemma,bar
280,02790154-n,lemma,barre
281,02503803-v,lemma,forvise
282,02259829-v,lemma,købslå
283,13162297-n,lemma,bark
284,01047745-v,lemma,bjæffe
285,01047745-v,lemma,gø
286,02795169-n,lemma,tønde
287,02795528-n,lemma,løb
288,09214581-n,lemma,afskærmning
289,02797692-n,lemma,fod
290,13897837-n,lemma,grundlinje
291,00471613-n,lemma,baseballkamp
292,01855764-a,lemma,grundlæggende
293,04553920-n,lemma,kumme
294,05793554-n,lemma,basis
295,05793554-n,lemma,grundlag
296,02801938-n,lemma,kurv
297,00480993-n,lemma,basketball
298,02139199-n,lemma,flagermus
299,02808440-n,lemma,badekar
300,02808440-n,lemma,kar
301,02808440-n,lemma,karbad
302,02807731-n,lemma,lokum
303,02807731-n,lemma,toilet
304,02807731-n,lemma,wc
305,02810471-n,lemma,batteri
306,00953559-n,lemma,slag
307,08506641-n,lemma,slagmark
308,09215664-n,lemma,bugt
309,09217230-n,lemma,strand
310,02815950-n,lemma,bjælke
311,11428023-n,lemma,lysstråle
312,11428023-n,lemma,stråle
313,07724943-n,lemma,bønne
314,02131653-n,lemma,bamse
315,02131653-n,lemma,bjørn
316,01432601-v,lemma,bære
