,Synset,Tipo,Info
167,00035189-n,qcn:lemma,功
168,00035189-n,qcn:lemma,成
169,00031663-v,qcn:lemma,咯
170,00031663-v,qcn:lemma,咯咯
171,00031820-v,qcn:lemma,大笑
172,00037200-n,qcn:lemma,功
173,00032539-v,qcn:lemma,冷笑
174,00024073-r,qcn:lemma,不予
175,00024073-r,qcn:lemma,不必
176,00024073-r,qcn:lemma,毋
177,00024073-r,qcn:lemma,沒
178,00024073-r,qcn:lemma,無
179,00021766-a,qcn:lemma,切實
180,00021766-a,qcn:lemma,真的
181,00021766-a,qcn:lemma,確實
182,00033599-v,qcn:lemma,看起來
183,00033599-v,qcn:lemma,長
184,00033599-v,qcn:lemma,長成
185,00040804-n,qcn:lemma,交通
186,00022680-a,qcn:lemma,傳真
187,00025290-r,qcn:lemma,隨地
188,00025290-r,qcn:lemma,隨處
189,00025559-r,qcn:lemma,何
190,00025559-r,qcn:lemma,哪
191,00025728-r,qcn:lemma,到處
192,00025728-r,qcn:lemma,四下
193,00025728-r,qcn:lemma,四處
194,00035758-v,qcn:lemma,潔淨
195,00036362-v,qcn:lemma,洗把臉
196,00024619-a,qcn:lemma,慣
197,00024619-a,qcn:lemma,習慣
198,00037298-v,qcn:lemma,推
199,00037298-v,qcn:lemma,祝
200,00027384-r,qcn:lemma,又
201,00027384-r,qcn:lemma,還是
202,00027795-r,qcn:lemma,還
203,00027918-r,qcn:lemma,尚
204,00027918-r,qcn:lemma,沒
205,00027918-r,qcn:lemma,還
206,00038849-v,qcn:lemma,綁
207,00039824-v,qcn:lemma,燙
208,00028797-r,qcn:lemma,不過
209,00028797-r,qcn:lemma,偏偏
210,00028797-r,qcn:lemma,可
211,00029367-r,qcn:lemma,兼
212,00029367-r,qcn:lemma,加上
213,00029367-r,qcn:lemma,另
214,00029367-r,qcn:lemma,另外
215,00029367-r,qcn:lemma,此外
216,00029367-r,qcn:lemma,還有
217,00040928-v,qcn:lemma,化
218,00040928-v,qcn:lemma,畫
219,00040928-v,qcn:lemma,畫
220,00053097-n,qcn:lemma,送
221,00053097-n,qcn:lemma,送行
222,00042641-v,qcn:lemma,磨
223,00042792-v,qcn:lemma,理
224,00031304-r,qcn:lemma,仍
225,00031304-r,qcn:lemma,仍然
226,00031304-r,qcn:lemma,仍舊
227,00031304-r,qcn:lemma,依然
228,00031304-r,qcn:lemma,依舊
229,00031304-r,qcn:lemma,尚
230,00031304-r,qcn:lemma,照
231,00031304-r,qcn:lemma,還
232,00031304-r,qcn:lemma,還是
233,00031798-r,qcn:lemma,即已
234,00031798-r,qcn:lemma,已然
235,00031798-r,qcn:lemma,業經
236,00031798-r,qcn:lemma,都
237,00029933-a,qcn:lemma,貪婪
238,00031899-r,qcn:lemma,很
239,00031899-r,qcn:lemma,得很
240,00031899-r,qcn:lemma,怎麼
241,00031899-r,qcn:lemma,怪
242,00031899-r,qcn:lemma,激
243,00031899-r,qcn:lemma,特
244,00031899-r,qcn:lemma,特別
245,00031899-r,qcn:lemma,真正
246,00031899-r,qcn:lemma,粉
247,00031899-r,qcn:lemma,萬
248,00031899-r,qcn:lemma,萬萬
249,00031899-r,qcn:lemma,超
250,00031899-r,qcn:lemma,頂
251,00057162-n,qcn:lemma,班
252,00033308-r,qcn:lemma,伊
253,00033308-r,qcn:lemma,初
254,00033308-r,qcn:lemma,才
255,00033308-r,qcn:lemma,新
256,00045817-v,qcn:lemma,瘦
257,00033663-r,qcn:lemma,一些
258,00033663-r,qcn:lemma,一點
259,00033663-r,qcn:lemma,一點
260,00033663-r,qcn:lemma,些
261,00033663-r,qcn:lemma,些
262,00033663-r,qcn:lemma,有一些
263,00033663-r,qcn:lemma,有一點
264,00033663-r,qcn:lemma,有些
265,00033663-r,qcn:lemma,有點
266,00033663-r,qcn:lemma,點兒
267,00033663-r,qcn:lemma,點兒
268,00033922-r,qcn:lemma,曾幾何時
269,00032497-a,qcn:lemma,操
270,00032733-a,qcn:lemma,靈
271,00032733-a,qcn:lemma,靈活
272,00047610-v,qcn:lemma,綁
273,00035058-r,qcn:lemma,勤
274,00035058-r,qcn:lemma,多
275,00035058-r,qcn:lemma,很少
276,00035058-r,qcn:lemma,慣常
277,00035058-r,qcn:lemma,數
278,00035058-r,qcn:lemma,時常
279,00804371-a,qcn:lemma,活潑
280,00035385-r,qcn:lemma,少
281,00048633-v,qcn:lemma,套
282,00034032-a,qcn:lemma,睡
283,00034032-a,qcn:lemma,睡覺
284,00036291-r,qcn:lemma,淺
285,00036291-r,qcn:lemma,淺
286,00050315-v,qcn:lemma,揭
287,00050454-v,qcn:lemma,剝
288,00050454-v,qcn:lemma,扒
289,00050652-v,qcn:lemma,冠
290,00050652-v,qcn:lemma,套
291,00050652-v,qcn:lemma,踏
292,00036935-r,qcn:lemma,怎不
293,00037226-r,qcn:lemma,果
294,00037226-r,qcn:lemma,果然
295,00037226-r,qcn:lemma,真的
296,00035868-a,qcn:lemma,鬧
297,00037641-r,qcn:lemma,可
298,00064789-n,qcn:lemma,目標
299,00038625-r,qcn:lemma,不用說
300,00038625-r,qcn:lemma,當然
301,00038625-r,qcn:lemma,自然
302,02256659-a,qcn:lemma,封閉
303,00040365-r,qcn:lemma,再次
304,00040365-r,qcn:lemma,又
305,00040365-r,qcn:lemma,復
306,00040547-r,qcn:lemma,還
307,00040719-r,qcn:lemma,想不到
308,00040719-r,qcn:lemma,意外
309,00040719-r,qcn:lemma,意想不到
310,00040719-r,qcn:lemma,竟
311,00040719-r,qcn:lemma,竟是
312,00040719-r,qcn:lemma,竟然
313,00056334-v,qcn:lemma,種
314,00041758-r,qcn:lemma,專程
315,00041758-r,qcn:lemma,專門
316,00041758-r,qcn:lemma,特
317,00041758-r,qcn:lemma,特別
318,00041758-r,qcn:lemma,特地
319,00041758-r,qcn:lemma,特意
320,00041954-r,qcn:lemma,一般來說
321,00041954-r,qcn:lemma,一般而言
322,00041954-r,qcn:lemma,大致
323,00041954-r,qcn:lemma,總算
324,00056930-v,qcn:lemma,生
325,00056930-v,qcn:lemma,生下來
326,00056930-v,qcn:lemma,生育
327,00042769-r,qcn:lemma,偏偏
328,00042769-r,qcn:lemma,哀哉
329,00042769-r,qcn:lemma,嗚呼
330,00042769-r,qcn:lemma,嗚呼哀哉
331,00043003-r,qcn:lemma,因之
332,00043003-r,qcn:lemma,所以
333,00043003-r,qcn:lemma,才
334,00043003-r,qcn:lemma,故
335,00043003-r,qcn:lemma,故而
336,00043003-r,qcn:lemma,於此
337,00043003-r,qcn:lemma,由此可見
338,00043003-r,qcn:lemma,而
339,00043003-r,qcn:lemma,職是之故
340,00043436-r,qcn:lemma,從此
341,00495309-r,qcn:lemma,哪來
342,00059899-v,qcn:lemma,墮胎
343,00059899-v,qcn:lemma,打下來
344,00070965-n,qcn:lemma,失
345,00070965-n,qcn:lemma,尤
346,00044394-r,qcn:lemma,當面
347,00060833-v,qcn:lemma,宮
348,00062203-v,qcn:lemma,來
349,00063095-v,qcn:lemma,孵化
350,00063095-v,qcn:lemma,孵化
351,00046002-r,qcn:lemma,要不
352,00046002-r,qcn:lemma,要不然
353,00064095-v,qcn:lemma,止痛
354,00046299-r,qcn:lemma,到家
355,00046299-r,qcn:lemma,暴
356,00046299-r,qcn:lemma,極
357,00046299-r,qcn:lemma,極了
358,00046299-r,qcn:lemma,殺
359,00046299-r,qcn:lemma,滿
360,00046299-r,qcn:lemma,絕
